"electiondate","land","electiondate_l1","party","vote_share","on_ballot","vote_share_l1"
"2023-02-12","be","2021-09-26","spd",18.4,1,21.4
"2023-10-08","by","2018-10-14","afd",14.6,1,10.2
"2023-10-08","by","2018-10-14","bsw",NA,0,NA
"2023-10-08","by","2018-10-14","cdu",37,1,37.2
"2023-10-08","by","2018-10-14","fdp",3,1,5.1
"2023-10-08","by","2018-10-14","fw",15.8,1,11.6
"2023-10-08","by","2018-10-14","gru",14.4,1,17.6
"2023-10-08","by","2018-10-14","lin",1.5,1,3.2
"2023-10-08","by","2018-10-14","npd",NA,0,NA
"2023-10-08","by","2018-10-14","pir",NA,0,NA
"2023-10-08","by","2018-10-14","spd",8.4,1,9.7
"2023-10-08","he","2018-10-28","afd",18.4,1,13.1
"2023-10-08","he","2018-10-28","bsw",NA,0,NA
"2023-10-08","he","2018-10-28","cdu",34.6,1,27
"2023-10-08","he","2018-10-28","fdp",5,1,7.5
"2023-10-08","he","2018-10-28","fw",3.5,1,3
"2023-10-08","he","2018-10-28","gru",14.8,1,19.8
"2023-10-08","he","2018-10-28","lin",3.1,1,6.3
"2023-10-08","he","2018-10-28","npd",NA,0,NA
"2023-10-08","he","2018-10-28","pir",NA,0,NA
"2023-10-08","he","2018-10-28","spd",15.1,1,19.8
"2024-09-01","sn","2019-09-01","afd",30.6,1,27.5
"2024-09-01","sn","2019-09-01","bsw",11.8,1,NA
"2024-09-01","sn","2019-09-01","cdu",31.9,1,32.1
"2024-09-01","sn","2019-09-01","fdp",0.9,1,4.5
"2024-09-01","sn","2019-09-01","fw",2.3,1,3.4
"2024-09-01","sn","2019-09-01","gru",5.1,1,8.6
"2024-09-01","sn","2019-09-01","lin",4.5,1,10.4
"2024-09-01","sn","2019-09-01","npd",NA,0,NA
"2024-09-01","sn","2019-09-01","pir",0.3,1,NA
"2024-09-01","sn","2019-09-01","spd",7.3,1,7.7
"2024-09-01","th","2019-10-27","afd",32.8,1,23.4
"2024-09-01","th","2019-10-27","bsw",15.8,1,NA
"2024-09-01","th","2019-10-27","cdu",23.6,1,21.7
"2024-09-01","th","2019-10-27","fdp",1.1,1,5
"2024-09-01","th","2019-10-27","fw",1.3,1,NA
"2024-09-01","th","2019-10-27","gru",3.2,1,5.2
"2024-09-01","th","2019-10-27","lin",13.1,1,31
"2024-09-01","th","2019-10-27","npd",NA,0,NA
"2024-09-01","th","2019-10-27","pir",0.3,1,NA
"2024-09-01","th","2019-10-27","spd",6.1,1,8.2
"2024-09-22","bb","2019-09-01","afd",29.2,1,23.5
"2024-09-22","bb","2019-09-01","bsw",13.5,1,NA
"2024-09-22","bb","2019-09-01","cdu",12.1,1,15.6
"2024-09-22","bb","2019-09-01","fdp",0.8,1,4.1
"2024-09-22","bb","2019-09-01","fw",2.6,1,5
"2024-09-22","bb","2019-09-01","gru",4.1,1,10.8
"2024-09-22","bb","2019-09-01","lin",3,1,10.7
"2024-09-22","bb","2019-09-01","npd",NA,0,NA
"2024-09-22","bb","2019-09-01","pir",NA,0,0.7
"2024-09-22","bb","2019-09-01","spd",30.9,1,26.2
"2025-03-02","hh","2020-02-23","afd",7.5,1,5.3
"2025-03-02","hh","2020-02-23","bsw",1.8,1,NA
"2025-03-02","hh","2020-02-23","cdu",19.8,1,11.2
"2025-03-02","hh","2020-02-23","fdp",2.3,1,4.96
"2025-03-02","hh","2020-02-23","fw",0.3,1,NA
"2025-03-02","hh","2020-02-23","gru",18.5,1,24.2
"2025-03-02","hh","2020-02-23","lin",11.2,1,9.1
"2025-03-02","hh","2020-02-23","npd",0,1,NA
"2025-03-02","hh","2020-02-23","pir",NA,0,0.5
"2025-03-02","hh","2020-02-23","spd",33.5,1,39.2
